geneSymbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
SDK2	-0.566900847074074	6.84381728763562	-4.63576016716544	0.00012705477779205	0.999844306478983	-0.0606808305589146
HS.323190	0.14267404982988	6.646665037046	4.26052261820748	0.000317990745973628	0.999844306478983	-0.607347121193944
AKR1B15	0.165925521485758	6.48611220269815	4.2148618505776	0.000355561107017817	0.999844306478983	-0.674834531743342
CRYBG3	0.211268698812756	6.6450565986867	4.12680211450839	0.000440971778068785	0.999844306478983	-0.805482800463663
HS.483183	-0.196313349460497	6.6546333638326	-4.11810956797022	0.000450439242322849	0.999844306478983	-0.818412496179896
LOC650638	0.171751787849177	6.56022293146074	4.10088509935648	0.000469801195042576	0.999844306478983	-0.844049617788007
FGD1	0.17994172653275	6.51357444134849	4.09086404815839	0.000481444731752545	0.999844306478983	-0.858975076558884
ZFAND2B	-0.526177680782874	8.91391733054154	-4.07081431246341	0.000505609668395458	0.999844306478983	-0.88885888927323
LOC732428	-0.164470116712267	6.5296859604664	-4.06424777743399	0.000513783368812532	0.999844306478983	-0.898652321081459
ATP6V0A2	0.429787990111468	8.24496161986347	4.04217833477155	0.000542229423678662	0.999844306478983	-0.931588537502468
PPM1E	0.180431560996631	6.70371503276044	4.01861755333953	0.000574327198916947	0.999844306478983	-0.96678588390119
KRTAP20-3	-0.240017897690685	6.6170694717899	-3.92351271509851	0.000724230253526038	0.999844306478983	-1.1092024162064
LOC652470	-0.196008050293639	6.68625736883287	-3.89932616798682	0.000768175607551508	0.999844306478983	-1.14549920596823
LOC648552	0.204990724286622	6.52949341180405	3.82921387355665	0.000911048995294933	0.999844306478983	-1.25086858416059
TDRD5	-0.119496052175216	6.4499505300507	-3.82600877217227	0.000918174293736924	0.999844306478983	-1.2556902965335
LOC100134672	-0.177208789080368	6.53412361830602	-3.79011132892878	0.00100184168741637	0.999844306478983	-1.30971950622248
LOC644760	-0.191487655336364	6.68850117346949	-3.77522859559355	0.00103869935144287	0.999844306478983	-1.33213229609879
LOC728143	0.183561220058083	6.68642929244138	3.76489588197791	0.00106507320003729	0.999844306478983	-1.34769697438706
CD47	-0.407694156993758	8.32698821986011	-3.75976842603447	0.00107840521741482	0.999844306478983	-1.35542188406891
HS.444249	-0.188081963589734	6.62472368843433	-3.75636294509735	0.00108735079782325	0.999844306478983	-1.36055292012014
PSMG3	-0.311350773597847	7.47080003569782	-3.73531919102189	0.00114427615422245	0.999844306478983	-1.39226650979179
HS.572124	0.144790214891432	6.62585055655679	3.73379266528747	0.00114851811046969	0.999844306478983	-1.39456747669453
HS.22049	0.155254811439854	6.55443996062605	3.70279680136297	0.00123808382033776	0.999844306478983	-1.44129993534432
LOC646424	0.14217165602567	6.49779215823967	3.68123355227666	0.00130441918477793	0.999844306478983	-1.47382244493352
LOC728940	-0.147687316613956	6.50531794906428	-3.67909353526626	0.00131119050382459	0.999844306478983	-1.47705054870562
CCDC36	0.198148344271901	6.62884710455981	3.64731379042602	0.0014159155542765	0.999844306478983	-1.52499663767577
TNIP3	0.347446779308217	6.93984198260426	3.61069339337405	0.00154682551049855	0.999844306478983	-1.58025981409722
RNF133	0.176376381983919	6.55895380493276	3.59318387028366	0.00161355397558302	0.999844306478983	-1.60668626260486
FOXN2	-0.38301977680462	9.45258121268627	-3.58688294133462	0.00163825221917658	0.999844306478983	-1.61619626675383
COPB1	0.37228058991828	9.76456255630516	3.57429669416966	0.00168870437026367	0.999844306478983	-1.63519288313927
NPW	0.772540776004058	7.3230883639598	3.56639300083419	0.00172116304043333	0.999844306478983	-1.64712204606585
LOC729273	-0.184638278148133	6.53760687255188	-3.531651382071	0.00187125079683867	0.999844306478983	-1.69955581225177
RASGRP4	0.147093460695905	6.64446893445004	3.52459228625067	0.00190327999516387	0.999844306478983	-1.71020888640464
LOC652684	0.153363408781851	6.68405193107167	3.52223214888106	0.00191410805514223	0.999844306478983	-1.71377054169954
LOC650488	-0.214868761229582	6.61003058409196	-3.51567226454006	0.00194452227751416	0.999844306478983	-1.72366971565942
PERP	0.876002966270431	7.51262072196617	3.50930167465336	0.00197451199353513	0.999844306478983	-1.73328282012332
LOC220729	-0.145562459845108	6.67681516630325	-3.48825157676261	0.00207686409094984	0.999844306478983	-1.7650435675694
SNORD33	0.2686434424696	6.98601384749094	3.4856749082614	0.00208974418140447	0.999844306478983	-1.76893087100687
STK32C	0.347880775805868	6.72513454888905	3.48134746163517	0.00211155214535064	0.999844306478983	-1.77545926518236
XAGE1C	-0.181792394572662	6.57161592300211	-3.47578550152628	0.00213990882546653	0.999844306478983	-1.78384960700359
GPATCH8	-0.221596054102268	6.78111543892994	-3.44812632378136	0.0022865521671996	0.999844306478983	-1.82556571612211
PARP15	-0.309101654086407	6.97524339456443	-3.44346619114047	0.00231220839820138	0.999844306478983	-1.83259267793758
LOC285620	0.148607388054081	6.5753571306501	3.43940924825434	0.00233477280493514	0.999844306478983	-1.83870969705675
LOC100133002	-0.14649938758032	6.58637216554625	-3.43765780092901	0.00234458062153597	0.999844306478983	-1.84135039423382
LOC642821	0.18555235659927	6.53103710491497	3.42993198644067	0.00238832670089293	0.999844306478983	-1.85299790194217
LOC650193	-0.173324665217236	6.55527023255667	-3.42813860210994	0.00239859494869309	0.999844306478983	-1.85570141359462
CARD10	0.149399241978593	6.53642110424918	3.41578806565027	0.00247049032293488	0.999844306478983	-1.87431747190076
LOC100133404	0.144999645850478	6.49545385205788	3.41538593568877	0.00247286626096974	0.999844306478983	-1.87492353658751
